"nom_estacio";"nom_contaminant";"valor";"month";"data";"longitud";"latitud"
"Badalona (Assemblea de Catalunya)";"PM10";33,1;"2023-09";2023-09-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,07;"2023-09";2023-09-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,52;"2023-09";2023-09-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,45;"2023-09";2023-09-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,21;"2023-09";2023-09-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,25;"2023-09";2023-09-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,88;"2023-09";2023-09-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,77;"2023-09";2023-09-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,27;"2023-09";2023-09-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,33;"2023-09";2023-09-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,14;"2023-09";2023-09-30;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";25,03;"2023-10";2023-10-04;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";24,62;"2023-10";2023-10-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,69;"2023-10";2023-10-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";9,04;"2023-10";2023-10-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,96;"2023-10";2023-10-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,19;"2023-10";2023-10-01;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,97;"2023-10";2023-10-03;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,01;"2023-10";2023-10-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21;"2023-10";2023-10-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,58;"2023-10";2023-10-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,56;"2023-10";2023-10-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";6,68;"2023-10";2023-10-21;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";33,24;"2023-10";2023-10-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,27;"2023-10";2023-10-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,47;"2023-10";2023-10-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";18,64;"2023-10";2023-10-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";27,73;"2023-10";2023-10-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";9,32;"2023-10";2023-10-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,13;"2023-10";2023-10-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,44;"2023-10";2023-10-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,17;"2023-10";2023-10-02;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";22,67;"2023-10";2023-10-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,44;"2023-10";2023-10-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,83;"2023-10";2023-10-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,46;"2023-10";2023-10-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,6;"2023-10";2023-10-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";9,74;"2023-10";2023-10-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,61;"2023-10";2023-10-30;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,8;"2023-10";2023-10-31;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";12,38;"2023-11";2023-11-04;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,05;"2023-11";2023-11-09;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,16;"2023-11";2023-11-15;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,29;"2023-11";2023-11-24;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,15;"2023-11";2023-11-27;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";7,93;"2023-11";2023-11-05;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,16;"2023-11";2023-11-07;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,19;"2023-11";2023-11-13;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,83;"2023-11";2023-11-17;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";16,97;"2023-11";2023-11-19;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,19;"2023-11";2023-11-21;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,58;"2023-11";2023-11-23;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21;"2023-11";2023-11-25;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,13;"2023-11";2023-11-06;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";13,49;"2023-11";2023-11-08;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";15,58;"2023-11";2023-11-11;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,7;"2023-11";2023-11-18;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";26,29;"2023-11";2023-11-20;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,46;"2023-11";2023-11-22;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";20,97;"2023-11";2023-11-29;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,19;"2023-11";2023-11-10;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";11,54;"2023-11";2023-11-12;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,66;"2023-11";2023-11-26;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";14,88;"2023-11";2023-11-14;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";19,05;"2023-11";2023-11-16;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";17,52;"2023-11";2023-11-28;2,24823024;41,45130205
"Badalona (Assemblea de Catalunya)";"PM10";21,84;"2023-11";2023-11-30;2,24823024;41,45130205
"Barcelona (el Poblenou)";"PM10";30,3;"2023-03";2023-03-04;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,7;"2023-03";2023-03-09;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,8;"2023-03";2023-03-15;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";32,8;"2023-03";2023-03-24;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,8;"2023-03";2023-03-27;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,2;"2023-03";2023-03-01;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";33,3;"2023-03";2023-03-03;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";33,3;"2023-03";2023-03-05;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";37;"2023-03";2023-03-07;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,9;"2023-03";2023-03-13;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,8;"2023-03";2023-03-17;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,3;"2023-03";2023-03-19;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17;"2023-03";2023-03-21;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,7;"2023-03";2023-03-23;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,6;"2023-03";2023-03-25;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";37,5;"2023-03";2023-03-06;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";26;"2023-03";2023-03-08;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";36,3;"2023-03";2023-03-11;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,4;"2023-03";2023-03-18;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";13,8;"2023-03";2023-03-20;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";29,4;"2023-03";2023-03-22;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";33,5;"2023-03";2023-03-29;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,4;"2023-03";2023-03-02;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";29,1;"2023-03";2023-03-10;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,1;"2023-03";2023-03-12;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";50,7;"2023-03";2023-03-26;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";32,3;"2023-03";2023-03-14;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,3;"2023-03";2023-03-16;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,5;"2023-03";2023-03-28;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,8;"2023-03";2023-03-30;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";36;"2023-03";2023-03-31;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,9;"2023-04";2023-04-04;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,8;"2023-04";2023-04-09;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,4;"2023-04";2023-04-15;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,6;"2023-04";2023-04-24;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";32,2;"2023-04";2023-04-01;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,8;"2023-04";2023-04-03;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,7;"2023-04";2023-04-07;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";38,7;"2023-04";2023-04-13;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";26,2;"2023-04";2023-04-17;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";34,9;"2023-04";2023-04-19;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";30,4;"2023-04";2023-04-21;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,8;"2023-04";2023-04-25;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,1;"2023-04";2023-04-06;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,4;"2023-04";2023-04-08;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";27,2;"2023-04";2023-04-11;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,2;"2023-04";2023-04-18;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";37,5;"2023-04";2023-04-20;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";28,4;"2023-04";2023-04-22;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,8;"2023-04";2023-04-29;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,1;"2023-04";2023-04-02;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,8;"2023-04";2023-04-10;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";41,8;"2023-04";2023-04-12;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,1;"2023-04";2023-04-26;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";37,6;"2023-04";2023-04-14;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";27,8;"2023-04";2023-04-16;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";22,9;"2023-04";2023-04-28;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";12,1;"2023-04";2023-04-30;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,7;"2023-05";2023-05-04;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,3;"2023-05";2023-05-09;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";22,5;"2023-05";2023-05-24;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,9;"2023-05";2023-05-27;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";11,8;"2023-05";2023-05-01;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,7;"2023-05";2023-05-03;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,8;"2023-05";2023-05-05;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,8;"2023-05";2023-05-07;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,2;"2023-05";2023-05-13;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,6;"2023-05";2023-05-19;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,5;"2023-05";2023-05-21;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,9;"2023-05";2023-05-23;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";12;"2023-05";2023-05-25;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,5;"2023-05";2023-05-06;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,9;"2023-05";2023-05-08;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";10,5;"2023-05";2023-05-11;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,7;"2023-05";2023-05-18;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,3;"2023-05";2023-05-20;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,9;"2023-05";2023-05-22;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";26,1;"2023-05";2023-05-29;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,5;"2023-05";2023-05-02;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15;"2023-05";2023-05-10;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";10,4;"2023-05";2023-05-12;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,3;"2023-05";2023-05-26;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,1;"2023-05";2023-05-14;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,8;"2023-05";2023-05-16;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";28,4;"2023-05";2023-05-28;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,6;"2023-05";2023-05-30;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,3;"2023-05";2023-05-31;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";11,8;"2023-06";2023-06-04;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,6;"2023-06";2023-06-09;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,4;"2023-06";2023-06-15;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,9;"2023-06";2023-06-24;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16;"2023-06";2023-06-01;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,9;"2023-06";2023-06-03;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,5;"2023-06";2023-06-05;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,4;"2023-06";2023-06-07;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,1;"2023-06";2023-06-13;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19;"2023-06";2023-06-17;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,8;"2023-06";2023-06-19;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";28,1;"2023-06";2023-06-21;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";37,8;"2023-06";2023-06-23;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,2;"2023-06";2023-06-25;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,7;"2023-06";2023-06-06;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,3;"2023-06";2023-06-08;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,4;"2023-06";2023-06-11;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18;"2023-06";2023-06-18;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,1;"2023-06";2023-06-20;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";27,1;"2023-06";2023-06-22;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";22;"2023-06";2023-06-29;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,1;"2023-06";2023-06-02;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,9;"2023-06";2023-06-10;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,1;"2023-06";2023-06-12;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,9;"2023-06";2023-06-26;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,4;"2023-06";2023-06-14;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";28,4;"2023-06";2023-06-16;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,1;"2023-06";2023-06-30;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,9;"2023-07";2023-07-04;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,6;"2023-07";2023-07-09;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,9;"2023-07";2023-07-15;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20;"2023-07";2023-07-24;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21;"2023-07";2023-07-27;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";13,8;"2023-07";2023-07-01;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19;"2023-07";2023-07-03;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,9;"2023-07";2023-07-07;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,5;"2023-07";2023-07-17;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,2;"2023-07";2023-07-23;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";28,2;"2023-07";2023-07-25;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";12,9;"2023-07";2023-07-06;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,8;"2023-07";2023-07-08;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";29,8;"2023-07";2023-07-18;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19;"2023-07";2023-07-22;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,8;"2023-07";2023-07-29;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";12,6;"2023-07";2023-07-02;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,6;"2023-07";2023-07-10;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,4;"2023-07";2023-07-26;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";13,7;"2023-07";2023-07-16;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,6;"2023-07";2023-07-28;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,5;"2023-07";2023-07-31;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,9;"2023-08";2023-08-09;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";13;"2023-08";2023-08-15;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25;"2023-08";2023-08-24;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";11,4;"2023-08";2023-08-27;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,5;"2023-08";2023-08-01;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,1;"2023-08";2023-08-05;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16;"2023-08";2023-08-07;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,4;"2023-08";2023-08-13;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,7;"2023-08";2023-08-17;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,4;"2023-08";2023-08-19;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";29,5;"2023-08";2023-08-21;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";36,4;"2023-08";2023-08-23;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,8;"2023-08";2023-08-25;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14;"2023-08";2023-08-06;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,3;"2023-08";2023-08-08;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,4;"2023-08";2023-08-11;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,3;"2023-08";2023-08-18;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";27,5;"2023-08";2023-08-20;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";28;"2023-08";2023-08-22;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";11,9;"2023-08";2023-08-29;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";22,8;"2023-08";2023-08-02;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,6;"2023-08";2023-08-10;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16;"2023-08";2023-08-12;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,6;"2023-08";2023-08-26;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,3;"2023-08";2023-08-14;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,8;"2023-08";2023-08-16;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";10,7;"2023-08";2023-08-28;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";13,6;"2023-08";2023-08-30;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,8;"2023-08";2023-08-31;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,1;"2023-09";2023-09-04;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,3;"2023-09";2023-09-09;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";12,7;"2023-09";2023-09-15;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";10,9;"2023-09";2023-09-24;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";20,4;"2023-09";2023-09-27;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15;"2023-09";2023-09-01;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";13,6;"2023-09";2023-09-03;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,9;"2023-09";2023-09-05;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,9;"2023-09";2023-09-07;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,9;"2023-09";2023-09-13;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";35,7;"2023-09";2023-09-17;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,5;"2023-09";2023-09-19;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,6;"2023-09";2023-09-21;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";9,6;"2023-09";2023-09-23;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";11,5;"2023-09";2023-09-25;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,1;"2023-09";2023-09-06;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,9;"2023-09";2023-09-08;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";14,8;"2023-09";2023-09-11;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,7;"2023-09";2023-09-18;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";12;"2023-09";2023-09-20;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";11;"2023-09";2023-09-22;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,1;"2023-09";2023-09-29;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";11,4;"2023-09";2023-09-02;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,5;"2023-09";2023-09-10;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,1;"2023-09";2023-09-12;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,8;"2023-09";2023-09-26;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,9;"2023-09";2023-09-14;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";12,8;"2023-09";2023-09-16;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17,6;"2023-09";2023-09-28;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,7;"2023-09";2023-09-30;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,3;"2023-10";2023-10-04;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,6;"2023-10";2023-10-09;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";16,7;"2023-10";2023-10-15;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";9;"2023-10";2023-10-24;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,2;"2023-10";2023-10-27;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";17;"2023-10";2023-10-01;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";18,8;"2023-10";2023-10-03;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";22,5;"2023-10";2023-10-05;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";24,9;"2023-10";2023-10-07;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";23,5;"2023-10";2023-10-13;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";19,7;"2023-10";2023-10-17;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";15,8;"2023-10";2023-10-19;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";8;"2023-10";2023-10-21;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,5;"2023-10";2023-10-23;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";10,3;"2023-10";2023-10-25;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";25,2;"2023-10";2023-10-06;2,20473014;41,40370072
"Barcelona (el Poblenou)";"PM10";21,5;"2023-10";2023-10-08;2,20473014;41,40370072
