"timestamp";"station_id";"station_name";"station_province";"altitude";"mean_temperature";"min_temperature";"max_temperature";"mean_relative_humidity";"min_relative_humidity";"max_relative_humidity";"precipitation";"mean_wind_direction";"mean_wind_speed";"global_solar_radiation";"geometry";"CodiEscola"
2024-02-04;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17;12.4;23.2;38;23;56;0;NA;NA;12;c(2.12379, 41.41864);"4"
2024-02-04;"WU";"Badalona - Museu";"Barcelona";42;14,3;10.3;19.5;60;35;74;0;NA;NA;12.1;c(2.24757, 41.45215);"2"
2024-02-04;"X1";"Falset";"Tarragona";359;8,6;3.3;16;86;55;100;0;NA;NA;11.8;c(0.81953, 41.15374);"3"
2024-02-04;"YJ";"Lleida - la Femosa";"Lleida";170;4,7;3.3;6;99;99;99;0,2;NA;NA;2.5;c(0.64172, 41.58462);"1"
2024-02-04;"YP";"Palafrugell";"Girona";36;8,8;0.4;20.6;84;41;100;0;NA;NA;12.2;c(3.16034, 41.90708);"5"
2024-02-05;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,9;14;21.7;37;22;53;0;NA;NA;12.7;c(2.12379, 41.41864);"4"
2024-02-05;"WU";"Badalona - Museu";"Barcelona";42;13,9;11.3;17.5;61;37;81;0;NA;NA;12.6;c(2.24757, 41.45215);"2"
2024-02-05;"X1";"Falset";"Tarragona";359;8,8;3.5;16.6;84;49;100;0,1;NA;NA;12.3;c(0.81953, 41.15374);"3"
2024-02-05;"YJ";"Lleida - la Femosa";"Lleida";170;4,3;3.5;5.7;99;99;99;0,2;NA;NA;2.5;c(0.64172, 41.58462);"1"
2024-02-05;"YP";"Palafrugell";"Girona";36;8,4;0.6;18.5;86;44;100;0;NA;NA;12.2;c(3.16034, 41.90708);"5"
2024-02-06;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,7;9.2;15.9;70;32;100;0;NA;NA;8.8;c(2.12379, 41.41864);"4"
2024-02-06;"WU";"Badalona - Museu";"Barcelona";42;12,4;9.8;14.2;78;51;87;0;NA;NA;8.4;c(2.24757, 41.45215);"2"
2024-02-06;"X1";"Falset";"Tarragona";359;9,4;5.8;14;75;52;95;0;NA;NA;7;c(0.81953, 41.15374);"3"
2024-02-06;"YJ";"Lleida - la Femosa";"Lleida";170;4,7;3.7;6.1;99;97;99;0,1;NA;NA;2.6;c(0.64172, 41.58462);"1"
2024-02-06;"YP";"Palafrugell";"Girona";36;7,1;0.3;14.3;95;77;100;0,1;NA;NA;6.3;c(3.16034, 41.90708);"5"
2024-02-07;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,9;7.7;18.4;62;34;84;0;NA;NA;12.7;c(2.12379, 41.41864);"4"
2024-02-07;"WU";"Badalona - Museu";"Barcelona";42;12,9;8;18.8;64;34;83;0;NA;NA;12.2;c(2.24757, 41.45215);"2"
2024-02-07;"X1";"Falset";"Tarragona";359;10,8;4.5;16.9;69;44;99;0;NA;NA;12.1;c(0.81953, 41.15374);"3"
2024-02-07;"YJ";"Lleida - la Femosa";"Lleida";170;6,3;3.5;11.5;93;70;99;0,2;NA;NA;6.4;c(0.64172, 41.58462);"1"
2024-02-07;"YP";"Palafrugell";"Girona";36;9,3;3.7;15.5;90;67;100;0;NA;NA;11.3;c(3.16034, 41.90708);"5"
2024-02-08;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;13;9.8;20.1;61;41;81;0;NA;NA;10.4;c(2.12379, 41.41864);"4"
2024-02-08;"WU";"Badalona - Museu";"Barcelona";42;14,6;10.7;19.4;61;41;78;0;NA;NA;10.4;c(2.24757, 41.45215);"2"
2024-02-08;"X1";"Falset";"Tarragona";359;13,3;8.9;18.8;59;35;82;0;NA;NA;9.7;c(0.81953, 41.15374);"3"
2024-02-08;"YJ";"Lleida - la Femosa";"Lleida";170;8,9;1.7;16.2;82;56;99;0;NA;NA;9.1;c(0.64172, 41.58462);"1"
2024-02-08;"YP";"Palafrugell";"Girona";36;10,2;0.3;17.3;84;47;100;0;NA;NA;9.9;c(3.16034, 41.90708);"5"
2024-02-09;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,1;9;15.2;86;45;100;9,5;NA;NA;3.2;c(2.12379, 41.41864);"4"
2024-02-09;"WU";"Badalona - Museu";"Barcelona";42;14,2;12.1;17.8;74;37;97;5,2;NA;NA;8.6;c(2.24757, 41.45215);"2"
2024-02-09;"X1";"Falset";"Tarragona";359;11,1;9;16.2;92;64;100;11,3;NA;NA;6.9;c(0.81953, 41.15374);"3"
2024-02-09;"YJ";"Lleida - la Femosa";"Lleida";170;10,8;8.6;14.1;90;74;98;9,8;NA;NA;7.5;c(0.64172, 41.58462);"1"
2024-02-09;"YP";"Palafrugell";"Girona";36;14,1;12.5;16;76;45;100;1,9;NA;NA;6.1;c(3.16034, 41.90708);"5"
2024-02-10;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;9,8;6.5;12.8;78;50;100;1,7;NA;NA;6.2;c(2.12379, 41.41864);"4"
2024-02-10;"WU";"Badalona - Museu";"Barcelona";42;12,7;9.3;15.4;75;50;94;1,4;NA;NA;5.7;c(2.24757, 41.45215);"2"
2024-02-10;"X1";"Falset";"Tarragona";359;9,8;6.2;14.3;73;44;100;0;NA;NA;8;c(0.81953, 41.15374);"3"
2024-02-10;"YJ";"Lleida - la Femosa";"Lleida";170;10,7;7.6;14.2;69;43;98;0,2;NA;NA;11.8;c(0.64172, 41.58462);"1"
2024-02-10;"YP";"Palafrugell";"Girona";36;11,1;5.6;13.6;96;67;100;13;NA;NA;1.6;c(3.16034, 41.90708);"5"
2024-02-11;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;8,9;5.4;13.9;55;42;67;0;NA;NA;13.9;c(2.12379, 41.41864);"4"
2024-02-11;"WU";"Badalona - Museu";"Barcelona";42;11,8;9;15.9;48;36;57;0;NA;NA;14;c(2.24757, 41.45215);"2"
2024-02-11;"X1";"Falset";"Tarragona";359;7,7;5;12.5;60;42;76;0;NA;NA;10.3;c(0.81953, 41.15374);"3"
2024-02-11;"YJ";"Lleida - la Femosa";"Lleida";170;8,7;3.9;13.6;59;42;79;0;NA;NA;13.3;c(0.64172, 41.58462);"1"
2024-02-11;"YP";"Palafrugell";"Girona";36;7,7;2.3;15.2;84;47;100;0,1;NA;NA;13.4;c(3.16034, 41.90708);"5"
2024-02-12;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,1;6.6;17.9;57;40;89;0;NA;NA;13.9;c(2.12379, 41.41864);"4"
2024-02-12;"WU";"Badalona - Museu";"Barcelona";42;13,3;9.7;19.7;57;38;84;0;NA;NA;13.9;c(2.24757, 41.45215);"2"
2024-02-12;"X1";"Falset";"Tarragona";359;10,6;4.4;17.7;59;35;80;0;NA;NA;12.9;c(0.81953, 41.15374);"3"
2024-02-12;"YJ";"Lleida - la Femosa";"Lleida";170;9,4;2.1;17.8;67;42;93;0;NA;NA;13.1;c(0.64172, 41.58462);"1"
2024-02-12;"YP";"Palafrugell";"Girona";36;8,8;1.8;15.1;84;59;100;0;NA;NA;12.9;c(3.16034, 41.90708);"5"
2024-02-13;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;12;8.7;17.6;74;55;99;0;NA;NA;12.8;c(2.12379, 41.41864);"4"
2024-02-13;"WU";"Badalona - Museu";"Barcelona";42;12,5;9.9;15.9;75;56;86;0;NA;NA;13.1;c(2.24757, 41.45215);"2"
2024-02-13;"X1";"Falset";"Tarragona";359;11,8;5.5;19.1;66;42;86;0;NA;NA;13.8;c(0.81953, 41.15374);"3"
2024-02-13;"YJ";"Lleida - la Femosa";"Lleida";170;10,4;2.6;18;70;46;95;0;NA;NA;13.9;c(0.64172, 41.58462);"1"
2024-02-13;"YP";"Palafrugell";"Girona";36;10,4;3.3;16.1;84;57;100;0,1;NA;NA;13.7;c(3.16034, 41.90708);"5"
2024-02-14;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;15,4;12.1;21.1;58;41;78;0;NA;NA;13.2;c(2.12379, 41.41864);"4"
2024-02-14;"WU";"Badalona - Museu";"Barcelona";42;13,4;9.4;20;77;40;95;0;NA;NA;13.1;c(2.24757, 41.45215);"2"
2024-02-14;"X1";"Falset";"Tarragona";359;14,5;8.7;20.8;68;43;95;0;NA;NA;12.3;c(0.81953, 41.15374);"3"
2024-02-14;"YJ";"Lleida - la Femosa";"Lleida";170;10,9;1.8;19.3;77;48;98;0;NA;NA;12.3;c(0.64172, 41.58462);"1"
2024-02-14;"YP";"Palafrugell";"Girona";36;10,5;1.2;18.3;88;49;100;0;NA;NA;13.7;c(3.16034, 41.90708);"5"
2024-02-15;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;14;10.5;20.5;68;35;100;0;NA;NA;10.1;c(2.12379, 41.41864);"4"
2024-02-15;"WU";"Badalona - Museu";"Barcelona";42;14;12;18.2;77;53;93;0;NA;NA;10.2;c(2.24757, 41.45215);"2"
2024-02-15;"X1";"Falset";"Tarragona";359;14,7;11;17.9;55;27;81;0,4;NA;NA;9.2;c(0.81953, 41.15374);"3"
2024-02-15;"YJ";"Lleida - la Femosa";"Lleida";170;13,5;7.6;21.2;66;19;96;0,6;NA;NA;8.6;c(0.64172, 41.58462);"1"
2024-02-15;"YP";"Palafrugell";"Girona";36;13,2;10.6;16.4;96;80;100;0;NA;NA;9.5;c(3.16034, 41.90708);"5"
2024-02-16;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,2;10;13.6;91;64;100;2;NA;NA;4.1;c(2.12379, 41.41864);"4"
2024-02-16;"WU";"Badalona - Museu";"Barcelona";42;13,8;12.4;16;81;60;90;2;NA;NA;4.2;c(2.24757, 41.45215);"2"
2024-02-16;"X1";"Falset";"Tarragona";359;9,7;8.9;11.3;97;65;100;11,4;NA;NA;2;c(0.81953, 41.15374);"3"
2024-02-16;"YJ";"Lleida - la Femosa";"Lleida";170;10,3;8.8;11.5;94;70;98;12,7;NA;NA;2.5;c(0.64172, 41.58462);"1"
2024-02-16;"YP";"Palafrugell";"Girona";36;13,5;10.8;16.2;81;49;100;0;NA;NA;10.3;c(3.16034, 41.90708);"5"
2024-02-17;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;12,7;9.4;19;69;45;92;1,4;NA;NA;13;c(2.12379, 41.41864);"4"
2024-02-17;"WU";"Badalona - Museu";"Barcelona";42;14,1;12;19.9;73;41;87;0,6;NA;NA;13.7;c(2.24757, 41.45215);"2"
2024-02-17;"X1";"Falset";"Tarragona";359;9,9;5.4;15.3;81;55;100;3,1;NA;NA;12.9;c(0.81953, 41.15374);"3"
2024-02-17;"YJ";"Lleida - la Femosa";"Lleida";170;10,9;7.1;17;76;53;95;0;NA;NA;14.3;c(0.64172, 41.58462);"1"
2024-02-17;"YP";"Palafrugell";"Girona";36;14;4.5;20;59;37;97;0,2;NA;NA;14;c(3.16034, 41.90708);"5"
2024-02-18;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;13,4;10.1;19.1;56;40;68;0;NA;NA;13.3;c(2.12379, 41.41864);"4"
2024-02-18;"WU";"Badalona - Museu";"Barcelona";42;14,1;10;18;63;42;76;0;NA;NA;13.1;c(2.24757, 41.45215);"2"
2024-02-18;"X1";"Falset";"Tarragona";359;11,3;6.3;17.2;60;32;90;0;NA;NA;13.1;c(0.81953, 41.15374);"3"
2024-02-18;"YJ";"Lleida - la Femosa";"Lleida";170;9,8;2.3;16.6;78;47;99;0;NA;NA;12.4;c(0.64172, 41.58462);"1"
2024-02-18;"YP";"Palafrugell";"Girona";36;9,7;1.8;16.8;88;65;100;0;NA;NA;12.9;c(3.16034, 41.90708);"5"
2024-02-19;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;14,3;11.1;20.8;55;39;74;0;NA;NA;11.3;c(2.12379, 41.41864);"4"
2024-02-19;"WU";"Badalona - Museu";"Barcelona";42;14,2;12;17.4;63;46;78;0;NA;NA;12.2;c(2.24757, 41.45215);"2"
2024-02-19;"X1";"Falset";"Tarragona";359;12,7;7.8;19;64;49;89;0;NA;NA;13.9;c(0.81953, 41.15374);"3"
2024-02-19;"YJ";"Lleida - la Femosa";"Lleida";170;11,7;6.7;19.2;75;51;96;0;NA;NA;14.2;c(0.64172, 41.58462);"1"
2024-02-19;"YP";"Palafrugell";"Girona";36;13,7;5.3;21;64;36;92;0;NA;NA;10.4;c(3.16034, 41.90708);"5"
2024-02-20;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;12,7;9;18.6;64;48;94;0;NA;NA;14.4;c(2.12379, 41.41864);"4"
2024-02-20;"WU";"Badalona - Museu";"Barcelona";42;13,7;10.8;17.5;67;45;85;0;NA;NA;14.2;c(2.24757, 41.45215);"2"
2024-02-20;"X1";"Falset";"Tarragona";359;10,9;6.1;18.1;62;31;83;0;NA;NA;15;c(0.81953, 41.15374);"3"
2024-02-20;"YJ";"Lleida - la Femosa";"Lleida";170;10,1;4.7;17.8;71;42;92;0;NA;NA;13.9;c(0.64172, 41.58462);"1"
2024-02-20;"YP";"Palafrugell";"Girona";36;12,4;2.1;18.7;52;23;89;0;NA;NA;14.5;c(3.16034, 41.90708);"5"
2024-02-21;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,3;9;16.1;79;52;100;0;NA;NA;12.2;c(2.12379, 41.41864);"4"
2024-02-21;"WU";"Badalona - Museu";"Barcelona";42;13,4;10.5;17.2;73;46;84;0;NA;NA;12.3;c(2.24757, 41.45215);"2"
2024-02-21;"X1";"Falset";"Tarragona";359;11,7;6.4;17.1;66;30;96;0;NA;NA;11.4;c(0.81953, 41.15374);"3"
2024-02-21;"YJ";"Lleida - la Femosa";"Lleida";170;10,1;4.1;15.2;75;51;95;0;NA;NA;9.7;c(0.64172, 41.58462);"1"
2024-02-21;"YP";"Palafrugell";"Girona";36;9,2;0;17.4;82;54;98;0;NA;NA;12.3;c(3.16034, 41.90708);"5"
2024-02-22;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;13,6;9.5;18.7;63;38;100;0;NA;NA;10.1;c(2.12379, 41.41864);"4"
2024-02-22;"WU";"Badalona - Museu";"Barcelona";42;14,2;11.7;18.8;75;55;91;0;NA;NA;10.1;c(2.24757, 41.45215);"2"
2024-02-22;"X1";"Falset";"Tarragona";359;13,2;7.1;20.3;65;31;100;0,7;NA;NA;9.3;c(0.81953, 41.15374);"3"
2024-02-22;"YJ";"Lleida - la Femosa";"Lleida";170;11,7;6.9;16.7;76;54;96;0;NA;NA;8.6;c(0.64172, 41.58462);"1"
2024-02-22;"YP";"Palafrugell";"Girona";36;13,2;9;17.3;79;52;96;0,3;NA;NA;7.1;c(3.16034, 41.90708);"5"
2024-02-23;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;9,3;4.9;14.6;58;30;100;10,5;NA;NA;14.7;c(2.12379, 41.41864);"4"
2024-02-23;"WU";"Badalona - Museu";"Barcelona";42;12;8.7;15.5;57;27;96;9,2;NA;NA;14.7;c(2.24757, 41.45215);"2"
2024-02-23;"X1";"Falset";"Tarragona";359;8,4;5.1;14.1;57;32;99;0,1;NA;NA;12.9;c(0.81953, 41.15374);"3"
2024-02-23;"YJ";"Lleida - la Femosa";"Lleida";170;9,2;4.5;14.2;57;33;82;0;NA;NA;15.5;c(0.64172, 41.58462);"1"
2024-02-23;"YP";"Palafrugell";"Girona";36;8,2;1.6;14.1;82;54;100;4,8;NA;NA;11.3;c(3.16034, 41.90708);"5"
2024-02-24;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;7,3;5.2;14.3;67;37;87;0;NA;NA;10.8;c(2.12379, 41.41864);"4"
2024-02-24;"WU";"Badalona - Museu";"Barcelona";42;9,8;7.3;14.5;60;34;80;0,4;NA;NA;10.9;c(2.24757, 41.45215);"2"
2024-02-24;"X1";"Falset";"Tarragona";359;7,8;4.2;12.5;56;35;73;0;NA;NA;11.2;c(0.81953, 41.15374);"3"
2024-02-24;"YJ";"Lleida - la Femosa";"Lleida";170;7,5;1.5;13.3;66;39;94;0;NA;NA;15.2;c(0.64172, 41.58462);"1"
2024-02-24;"YP";"Palafrugell";"Girona";36;5,2;-0.9;12.1;90;60;100;0,2;NA;NA;8;c(3.16034, 41.90708);"5"
2024-02-25;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;10,1;6;14;62;51;86;0,1;NA;NA;7.9;c(2.12379, 41.41864);"4"
2024-02-25;"WU";"Badalona - Museu";"Barcelona";42;11,8;7;14.7;60;49;78;0;NA;NA;7.9;c(2.24757, 41.45215);"2"
2024-02-25;"X1";"Falset";"Tarragona";359;9,5;4.7;13.9;74;53;98;1,6;NA;NA;6.8;c(0.81953, 41.15374);"3"
2024-02-25;"YJ";"Lleida - la Femosa";"Lleida";170;7,7;4.6;10.6;82;66;95;1,3;NA;NA;5.9;c(0.64172, 41.58462);"1"
2024-02-25;"YP";"Palafrugell";"Girona";36;10,3;-1.1;16.1;70;43;100;0,2;NA;NA;8.9;c(3.16034, 41.90708);"5"
2024-02-26;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,7;6.3;18.2;59;34;82;0;NA;NA;12.3;c(2.12379, 41.41864);"4"
2024-02-26;"WU";"Badalona - Museu";"Barcelona";42;13,5;10.6;17;65;42;79;0;NA;NA;12.5;c(2.24757, 41.45215);"2"
2024-02-26;"X1";"Falset";"Tarragona";359;10,8;6.5;15.4;63;36;81;0;NA;NA;12.7;c(0.81953, 41.15374);"3"
2024-02-26;"YJ";"Lleida - la Femosa";"Lleida";170;9,2;4.5;15.8;74;37;99;0;NA;NA;13.6;c(0.64172, 41.58462);"1"
2024-02-26;"YP";"Palafrugell";"Girona";36;10,7;7.1;15.5;84;56;100;22,4;NA;NA;5.5;c(3.16034, 41.90708);"5"
2024-02-27;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;10,1;4.9;18.7;61;30;83;0;NA;NA;14.3;c(2.12379, 41.41864);"4"
2024-02-27;"WU";"Badalona - Museu";"Barcelona";42;11,8;8.1;16.9;64;35;74;0,3;NA;NA;12.5;c(2.24757, 41.45215);"2"
2024-02-27;"X1";"Falset";"Tarragona";359;9,1;5.2;16;62;37;82;0;NA;NA;15.2;c(0.81953, 41.15374);"3"
2024-02-27;"YJ";"Lleida - la Femosa";"Lleida";170;10;4.6;17.1;60;34;85;0;NA;NA;16;c(0.64172, 41.58462);"1"
2024-02-27;"YP";"Palafrugell";"Girona";36;11,5;7.3;16;62;43;100;0,4;NA;NA;15;c(3.16034, 41.90708);"5"
2024-02-28;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;10,6;7.1;17.7;44;31;72;0;NA;NA;10.7;c(2.12379, 41.41864);"4"
2024-02-28;"WU";"Badalona - Museu";"Barcelona";42;12,6;10.3;17.6;47;29;77;0,1;NA;NA;11.1;c(2.24757, 41.45215);"2"
2024-02-28;"X1";"Falset";"Tarragona";359;9,4;4.8;17.3;52;22;81;0;NA;NA;14;c(0.81953, 41.15374);"3"
2024-02-28;"YJ";"Lleida - la Femosa";"Lleida";170;10,8;5.8;18.9;45;18;73;0;NA;NA;16.6;c(0.64172, 41.58462);"1"
2024-02-28;"YP";"Palafrugell";"Girona";36;11,3;8.9;14.7;49;27;71;0;NA;NA;13.4;c(3.16034, 41.90708);"5"
2024-02-29;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;12;6.6;19.2;49;27;97;2;NA;NA;17;c(2.12379, 41.41864);"4"
2024-02-29;"WU";"Badalona - Museu";"Barcelona";42;12,1;7.9;15.9;58;35;83;2,1;NA;NA;16.7;c(2.24757, 41.45215);"2"
2024-02-29;"X1";"Falset";"Tarragona";359;10,2;3.9;16.6;69;43;95;0,1;NA;NA;14.6;c(0.81953, 41.15374);"3"
2024-02-29;"YJ";"Lleida - la Femosa";"Lleida";170;9,4;-0.2;17.3;69;45;95;1,5;NA;NA;16.3;c(0.64172, 41.58462);"1"
2024-02-29;"YP";"Palafrugell";"Girona";36;10,5;3.8;16.4;61;26;100;0;NA;NA;16.4;c(3.16034, 41.90708);"5"
2024-03-01;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;10,3;5.4;17.5;59;28;97;0,6;NA;NA;17.6;c(2.12379, 41.41864);"4"
2024-03-01;"WU";"Badalona - Museu";"Barcelona";42;13;8.7;18.6;56;22;85;0,6;NA;NA;17.6;c(2.24757, 41.45215);"2"
2024-03-01;"X1";"Falset";"Tarragona";359;8,9;3.7;14.9;63;35;100;2,5;NA;NA;17;c(0.81953, 41.15374);"3"
2024-03-01;"YJ";"Lleida - la Femosa";"Lleida";170;9,9;5.4;15.4;62;36;95;3,3;NA;NA;17.5;c(0.64172, 41.58462);"1"
2024-03-01;"YP";"Palafrugell";"Girona";36;10,8;2.8;16.1;67;42;100;0;NA;NA;17;c(3.16034, 41.90708);"5"
2024-03-02;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,2;8.1;16.7;62;42;90;0;NA;NA;12;c(2.12379, 41.41864);"4"
2024-03-02;"WU";"Badalona - Museu";"Barcelona";42;13,7;10.5;16.8;58;41;78;0;NA;NA;12.5;c(2.24757, 41.45215);"2"
2024-03-02;"X1";"Falset";"Tarragona";359;10,5;5.7;14.9;57;38;95;0,3;NA;NA;6.8;c(0.81953, 41.15374);"3"
2024-03-02;"YJ";"Lleida - la Femosa";"Lleida";170;9,7;4.3;14;70;45;90;0,6;NA;NA;5.6;c(0.64172, 41.58462);"1"
2024-03-02;"YP";"Palafrugell";"Girona";36;10,5;1.8;15.3;82;53;100;2,8;NA;NA;12.7;c(3.16034, 41.90708);"5"
2024-03-03;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;7,4;2.5;12.8;72;37;100;7,2;NA;NA;12.5;c(2.12379, 41.41864);"4"
2024-03-03;"WU";"Badalona - Museu";"Barcelona";42;10,6;5.1;15.1;60;35;92;14,1;NA;NA;12.6;c(2.24757, 41.45215);"2"
2024-03-03;"X1";"Falset";"Tarragona";359;6,7;3.4;11.7;65;41;100;8,8;NA;NA;10.1;c(0.81953, 41.15374);"3"
2024-03-03;"YJ";"Lleida - la Femosa";"Lleida";170;7,9;4.4;12.5;65;45;92;4,1;NA;NA;15.7;c(0.64172, 41.58462);"1"
2024-03-03;"YP";"Palafrugell";"Girona";36;10,1;6;13.2;67;41;100;11,8;NA;NA;11.3;c(3.16034, 41.90708);"5"
2024-03-04;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;9,4;5.5;15.2;45;22;76;0;NA;NA;13.8;c(2.12379, 41.41864);"4"
2024-03-04;"WU";"Badalona - Museu";"Barcelona";42;11,6;6.3;16.5;43;18;67;0;NA;NA;13.8;c(2.24757, 41.45215);"2"
2024-03-04;"X1";"Falset";"Tarragona";359;8,3;0.1;14.7;69;49;95;0;NA;NA;10.7;c(0.81953, 41.15374);"3"
2024-03-04;"YJ";"Lleida - la Femosa";"Lleida";170;8,8;2.5;16;67;48;87;0;NA;NA;12.9;c(0.64172, 41.58462);"1"
2024-03-04;"YP";"Palafrugell";"Girona";36;8,1;-1.4;14.9;64;34;93;0;NA;NA;14.3;c(3.16034, 41.90708);"5"
2024-03-05;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;10,8;7.6;17.9;63;29;99;0;NA;NA;18;c(2.12379, 41.41864);"4"
2024-03-05;"WU";"Badalona - Museu";"Barcelona";42;12,3;9.1;15.9;65;41;81;0;NA;NA;17.3;c(2.24757, 41.45215);"2"
2024-03-05;"X1";"Falset";"Tarragona";359;9,9;5.1;14.8;60;37;96;0;NA;NA;18.4;c(0.81953, 41.15374);"3"
2024-03-05;"YJ";"Lleida - la Femosa";"Lleida";170;9,8;4.4;16.5;61;31;93;0;NA;NA;18.1;c(0.64172, 41.58462);"1"
2024-03-05;"YP";"Palafrugell";"Girona";36;10,2;5.5;15.4;73;48;100;0;NA;NA;10.4;c(3.16034, 41.90708);"5"
2024-03-06;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;10,4;7.5;16.8;79;46;100;0;NA;NA;16.2;c(2.12379, 41.41864);"4"
2024-03-06;"WU";"Badalona - Museu";"Barcelona";42;11,8;8.9;15.3;75;58;84;0;NA;NA;18.3;c(2.24757, 41.45215);"2"
2024-03-06;"X1";"Falset";"Tarragona";359;9,6;3.3;17.3;61;28;90;0;NA;NA;18.4;c(0.81953, 41.15374);"3"
2024-03-06;"YJ";"Lleida - la Femosa";"Lleida";170;8,1;-1.6;16.5;62;34;96;0;NA;NA;18.5;c(0.64172, 41.58462);"1"
2024-03-06;"YP";"Palafrugell";"Girona";36;9;3;14.8;87;65;100;0;NA;NA;16.3;c(3.16034, 41.90708);"5"
2024-03-07;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;10,4;7.1;16.8;84;45;100;0;NA;NA;12;c(2.12379, 41.41864);"4"
2024-03-07;"WU";"Badalona - Museu";"Barcelona";42;11,9;8.2;14.6;79;68;87;0;NA;NA;17.5;c(2.24757, 41.45215);"2"
2024-03-07;"X1";"Falset";"Tarragona";359;10,6;8.7;13.7;77;55;90;0;NA;NA;13.8;c(0.81953, 41.15374);"3"
2024-03-07;"YJ";"Lleida - la Femosa";"Lleida";170;10,4;4.2;18.6;66;38;91;0;NA;NA;17.3;c(0.64172, 41.58462);"1"
2024-03-07;"YP";"Palafrugell";"Girona";36;9,3;0.5;15.2;88;66;100;0;NA;NA;17;c(3.16034, 41.90708);"5"
2024-03-08;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;10,7;6.8;16;78;49;100;4,9;NA;NA;16.1;c(2.12379, 41.41864);"4"
2024-03-08;"WU";"Badalona - Museu";"Barcelona";42;13,4;10.5;16.1;68;41;96;1,4;NA;NA;14.6;c(2.24757, 41.45215);"2"
2024-03-08;"X1";"Falset";"Tarragona";359;10,1;5.3;14.6;74;42;100;12,7;NA;NA;12.7;c(0.81953, 41.15374);"3"
2024-03-08;"YJ";"Lleida - la Femosa";"Lleida";170;10;6.2;14.5;78;48;98;7;NA;NA;11.8;c(0.64172, 41.58462);"1"
2024-03-08;"YP";"Palafrugell";"Girona";36;12,8;10.2;15.5;81;54;100;3,4;NA;NA;14.3;c(3.16034, 41.90708);"5"
2024-03-09;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;8,9;6.8;10.9;95;71;100;33,3;NA;NA;1.3;c(2.12379, 41.41864);"4"
2024-03-09;"WU";"Badalona - Museu";"Barcelona";42;11,8;8.5;13.8;83;65;95;25,1;NA;NA;2.8;c(2.24757, 41.45215);"2"
2024-03-09;"X1";"Falset";"Tarragona";359;9;4.9;11.2;86;49;100;4,5;NA;NA;3.8;c(0.81953, 41.15374);"3"
2024-03-09;"YJ";"Lleida - la Femosa";"Lleida";170;8,2;5;10.9;86;69;98;4,8;NA;NA;5.1;c(0.64172, 41.58462);"1"
2024-03-09;"YP";"Palafrugell";"Girona";36;11,8;8.2;13.5;90;73;100;20,4;NA;NA;2.3;c(3.16034, 41.90708);"5"
2024-03-10;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;8,4;5.2;14.6;75;48;100;2,1;NA;NA;13;c(2.12379, 41.41864);"4"
2024-03-10;"WU";"Badalona - Museu";"Barcelona";42;11,6;7.7;16;62;42;87;0,5;NA;NA;13.8;c(2.24757, 41.45215);"2"
2024-03-10;"X1";"Falset";"Tarragona";359;7,8;3.4;13.8;78;44;100;2,5;NA;NA;9.6;c(0.81953, 41.15374);"3"
2024-03-10;"YJ";"Lleida - la Femosa";"Lleida";170;7,7;2.5;13.9;81;57;98;0,7;NA;NA;10.7;c(0.64172, 41.58462);"1"
2024-03-10;"YP";"Palafrugell";"Girona";36;10,5;4.5;15.8;71;45;97;0;NA;NA;16.4;c(3.16034, 41.90708);"5"
