"nom_estacio";"contaminant";"valor";"month";"data";"longitud";"latitud"
"Manresa";"PM10";31;"2024-08";2024-08-11;1,8253003;41,730293
"Manresa";"PM10";24;"2024-08";2024-08-12;1,8253003;41,730293
"Manresa";"PM10";31;"2024-08";2024-08-13;1,8253003;41,730293
"Manresa";"PM10";22;"2024-08";2024-08-14;1,8253003;41,730293
"Manresa";"PM10";29;"2024-08";2024-08-15;1,8253003;41,730293
"Manresa";"PM10";35;"2024-08";2024-08-16;1,8253003;41,730293
"Manresa";"PM10";21;"2024-08";2024-08-17;1,8253003;41,730293
"Manresa";"PM10";20;"2024-08";2024-08-18;1,8253003;41,730293
"Manresa";"PM10";18;"2024-08";2024-08-19;1,8253003;41,730293
"Manresa";"PM10";15;"2024-08";2024-08-20;1,8253003;41,730293
"Manresa";"PM10";42;"2024-08";2024-08-21;1,8253003;41,730293
"Manresa";"PM10";68;"2024-08";2024-08-22;1,8253003;41,730293
"Manresa";"PM10";48;"2024-08";2024-08-23;1,8253003;41,730293
"Manresa";"PM10";26;"2024-08";2024-08-24;1,8253003;41,730293
"Barcelona (Poblenou)";"PM10";39;"2024-08";2024-08-01;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";28;"2024-08";2024-08-02;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";23;"2024-08";2024-08-03;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";14;"2024-08";2024-08-04;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";19;"2024-08";2024-08-05;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";19;"2024-08";2024-08-06;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";20;"2024-08";2024-08-07;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";21;"2024-08";2024-08-08;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";26;"2024-08";2024-08-09;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";42;"2024-08";2024-08-10;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";48;"2024-08";2024-08-11;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";46;"2024-08";2024-08-12;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";39;"2024-08";2024-08-13;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";20;"2024-08";2024-08-14;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";15;"2024-08";2024-08-15;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";12;"2024-08";2024-08-16;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";79;"2024-08";2024-08-17;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";44;"2024-08";2024-08-18;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";32;"2024-08";2024-08-19;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";28;"2024-08";2024-08-20;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";35;"2024-08";2024-08-21;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";36;"2024-08";2024-08-22;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";34;"2024-08";2024-08-23;2,204501;41,40388
"Barcelona (Poblenou)";"PM10";31;"2024-08";2024-08-24;2,204501;41,40388
"Lleida";"PM10";36;"2024-08";2024-08-01;0,6157005;41,615818
"Lleida";"PM10";24;"2024-08";2024-08-02;0,6157005;41,615818
"Lleida";"PM10";30;"2024-08";2024-08-03;0,6157005;41,615818
"Lleida";"PM10";23;"2024-08";2024-08-04;0,6157005;41,615818
"Lleida";"PM10";26;"2024-08";2024-08-05;0,6157005;41,615818
"Lleida";"PM10";22;"2024-08";2024-08-06;0,6157005;41,615818
"Lleida";"PM10";23;"2024-08";2024-08-07;0,6157005;41,615818
"Lleida";"PM10";25;"2024-08";2024-08-08;0,6157005;41,615818
"Lleida";"PM10";21;"2024-08";2024-08-09;0,6157005;41,615818
"Lleida";"PM10";23;"2024-08";2024-08-10;0,6157005;41,615818
"Lleida";"PM10";24;"2024-08";2024-08-11;0,6157005;41,615818
"Lleida";"PM10";18;"2024-08";2024-08-12;0,6157005;41,615818
"Lleida";"PM10";18;"2024-08";2024-08-13;0,6157005;41,615818
"Lleida";"PM10";16;"2024-08";2024-08-14;0,6157005;41,615818
"Lleida";"PM10";17;"2024-08";2024-08-15;0,6157005;41,615818
"Lleida";"PM10";17;"2024-08";2024-08-16;0,6157005;41,615818
"Lleida";"PM10";14;"2024-08";2024-08-17;0,6157005;41,615818
"Lleida";"PM10";14;"2024-08";2024-08-18;0,6157005;41,615818
"Lleida";"PM10";13;"2024-08";2024-08-19;0,6157005;41,615818
"Lleida";"PM10";17;"2024-08";2024-08-20;0,6157005;41,615818
"Lleida";"PM10";21;"2024-08";2024-08-21;0,6157005;41,615818
"Lleida";"PM10";41;"2024-08";2024-08-22;0,6157005;41,615818
"Lleida";"PM10";46;"2024-08";2024-08-23;0,6157005;41,615818
"Lleida";"PM10";35;"2024-08";2024-08-24;0,6157005;41,615818
"Girona (Escola de Música)";"PM10";24;"2024-08";2024-08-01;2,8165;41,97638
"Girona (Escola de Música)";"PM10";24;"2024-08";2024-08-02;2,8165;41,97638
"Girona (Escola de Música)";"PM10";24;"2024-08";2024-08-03;2,8165;41,97638
"Girona (Escola de Música)";"PM10";23;"2024-08";2024-08-04;2,8165;41,97638
"Girona (Escola de Música)";"PM10";19;"2024-08";2024-08-05;2,8165;41,97638
"Girona (Escola de Música)";"PM10";15;"2024-08";2024-08-06;2,8165;41,97638
"Girona (Escola de Música)";"PM10";17;"2024-08";2024-08-07;2,8165;41,97638
